ANO;MÊS;MERCADO;RPK
2001;12;SBBRSBGR;0
2001;12;SBBRSBKP;0
2001;12;SBBRSBMQ;0
2001;12;SBBRSBPA;0
2001;12;SBBRSBRJ;4025660
2001;12;SBBRSBSP;0
2001;12;SBBRSBSP;7656210
2001;12;SBBRSBSV;4119740
2001;12;SBBRSBVT;0
2001;12;SBBRSBVT;0
2001;12;SBBRSBCF;0
2001;12;SBCFSBCF;0
2001;12;SBCFSBGR;0
2001;12;SBCFSBRF;0
2001;12;SBCFSBRJ;0
2001;12;SBCFSBSP;129428
2001;12;SBCFSBSV;39319
2001;12;SBCFSBVT;0
2001;12;SBCGSBCY;0
2001;12;SBCGSBCY;623840
2001;12;SBCGSBSP;2062200
2001;12;SBBHSBCT;0
2001;12;SBBRSBCT;0
2001;12;SBBRSBCT;0
2001;12;SBCGSBCT;0
2001;12;SBCTSBGL;0
2001;12;SBCTSBGL;0
2001;12;SBCTSBGR;3590
2001;12;SBCTSBGR;2513
2001;12;SBCTSBKP;855399
2001;12;SBCTSBPA;2318090
2001;12;SBCTSBRJ;65572
2001;12;SBCTSBSP;1655
2001;12;SBCTSBSP;2927700
2001;12;SBCTSBSV;0
2001;12;SBCTSBSV;0
2001;12;SBCTSBVT;0
2001;12;SBCGSBCY;1064430
2001;12;SBCYSBSP;23922
2001;12;SBCYSBSP;0
2001;12;SBBRSBFL;0
2001;12;SBBRSBFL;0
2001;12;SBCTSBFL;0
2001;12;SBFLSBFL;0
2001;12;SBFLSBFZ;0
2001;12;SBFLSBGL;0
2001;12;SBFLSBGL;0
2001;12;SBFLSBGR;0
2001;12;SBFLSBPA;1857470
2001;12;SBFLSBRF;0
2001;12;SBFLSBSP;4108470
2001;12;SBFLSBSV;0
2001;12;SBFLSBFZ;0
2001;12;SBFZSBGL;2129110
2001;12;SBFZSBNT;19096
2001;12;SBFZSBPA;0
2001;12;SBFZSBSP;0
2001;12;SBBHSBGL;0
2001;12;SBBRSBGL;8226
2001;12;SBBRSBGL;5477600
2001;12;SBCTSBGL;0
2001;12;SBCTSBGL;0
2001;12;SBFLSBGL;0
2001;12;SBFLSBGL;0
2001;12;SBFZSBGL;2775680
2001;12;SBGLSBGL;0
2001;12;SBGLSBGL;0
2001;12;SBGLSBGR;0
2001;12;SBGLSBKP;0
2001;12;SBGLSBKP;18308
2001;12;SBGLSBPA;0
2001;12;SBGLSBRF;0
2001;12;SBGLSBRJ;0
2001;12;SBGLSBSP;0
2001;12;SBGLSBSP;6791040
2001;12;SBGLSBSV;8394460
2001;12;SBGLSBVT;0
2001;12;SBGLSBVT;0
2001;12;SBBHSBGR;0
2001;12;SBBRSBGR;0
2001;12;SBCGSBGR;0
2001;12;SBCTSBGR;0
2001;12;SBFLSBGR;0
2001;12;SBFLSBGR;9270
2001;12;SBGLSBGR;0
2001;12;SBGRSBGR;0
2001;12;SBGRSBIL;177984
2001;12;SBGRSBKP;0
2001;12;SBGRSBPA;0
2001;12;SBGRSBPS;150152
2001;12;SBGRSBRF;0
2001;12;SBGRSBRJ;0
2001;12;SBGRSBSP;0
2001;12;SBGRSBSV;0
2001;12;SBILSBKP;0
2001;12;SBBRSBKP;0
2001;12;SBBRSBKP;0
2001;12;SBCTSBKP;699745
2001;12;SBGLSBKP;0
2001;12;SBKPSBPS;0
2001;12;SBKPSBRJ;1188030
2001;12;SBKPSBRJ;431420
2001;12;SBKPSBSP;0
2001;12;SBKPSBSV;0
2001;12;SBKPSBVT;0
2001;12;SBBESBMQ;178318
2001;12;SBBRSBMQ;0
2001;12;SBCTSBMQ;0
2001;12;SBMQSBSP;0
2001;12;SBNTSBSP;0
2001;12;SBBHSBPA;0
2001;12;SBBRSBPA;0
2001;12;SBCTSBPA;2011580
2001;12;SBFLSBPA;2609610
2001;12;SBFZSBPA;0
2001;12;SBGLSBPA;0
2001;12;SBPASBRF;0
2001;12;SBPASBSP;0
2001;12;SBPASBSP;0
2001;12;SBPASBSV;0
2001;12;SBPSSBSP;0
2001;12;SBBHSBRF;156096
2001;12;SBGLSBRF;0
2001;12;SBGLSBRF;0
2001;12;SBRFSBSP;89418
2001;12;SBRFSBSP;0
2001;12;SBRFSBSV;3534450
2001;12;SBBHSBRJ;626150
2001;12;SBBRSBRJ;0
2001;12;SBBRSBRJ;3287900
2001;12;SBCFSBRJ;0
2001;12;SBCTSBRJ;0
2001;12;SBGLSBRJ;0
2001;12;SBGRSBRJ;0
2001;12;SBKPSBRJ;1143260
2001;12;SBRJSBSP;0
2001;12;SBRJSBSV;0
2001;12;SBRJSBSV;0
2001;12;SBRJSBVT;1490170
2001;12;SBRJSBVT;1630620
2001;12;SBBHSBSP;691488
2001;12;SBBHSBSP;2621300
2001;12;SBBRSBSP;0
2001;12;SBBRSBSP;6640910
2001;12;SBCFSBSP;24104
2001;12;SBCGSBSP;0
2001;12;SBCGSBSP;857532
2001;12;SBCTSBSP;0
2001;12;SBCTSBSP;3238840
2001;12;SBCYSBSP;0
2001;12;SBCYSBSP;0
2001;12;SBFLSBSP;0
2001;12;SBFLSBSP;4130920
2001;12;SBFZSBSP;332220
2001;12;SBFZSBSP;0
2001;12;SBGLSBSP;9360
2001;12;SBGLSBSP;6589800
2001;12;SBGRSBSP;0
2001;12;SBKPSBSP;0
2001;12;SBNTSBSP;0
2001;12;SBPASBSP;0
2001;12;SBPASBSP;0
2001;12;SBPSSBSP;0
2001;12;SBRFSBSP;0
2001;12;SBRFSBSP;0
2001;12;SBSPSBSP;0
2001;12;SBSPSBSV;0
2001;12;SBSPSBSV;0
2001;12;SBSPSBVT;0
2001;12;SBBHSBSV;0
2001;12;SBBHSBSV;1771160
2001;12;SBBRSBSV;0
2001;12;SBBRSBSV;3075980
2001;12;SBCFSBSV;0
2001;12;SBCTSBSV;0
2001;12;SBGLSBSV;0
2001;12;SBGLSBSV;7163060
2001;12;SBKPSBSV;0
2001;12;SBPASBSV;0
2001;12;SBRFSBSV;48675
2001;12;SBRFSBSV;4392430
2001;12;SBRJSBSV;0
2001;12;SBSPSBSV;0
2001;12;SBSPSBSV;0
2001;12;SBSVSBSV;0
2001;12;SBSVSBVT;1511600
2001;12;SBBHSBVT;429660
2001;12;SBBHSBVT;1322480
2001;12;SBCFSBVT;94231
2001;12;SBGLSBVT;0
2001;12;SBRJSBVT;0
2001;12;SBRJSBVT;1780260
2001;12;SBSPSBVT;0
2001;12;SBSVSBVT;3332110
2001;12;SBSVSBVT;1671960
2002;1;KMIASBEG;0
2002;1;KMIASBGL;0
2002;1;KMIASBKP;0
2002;1;SBEGSEQU;0
2002;1;SBKPSEQU;0
2002;1;KMIASBEG;0
2002;1;KMIASBGL;0
2002;1;KMIASBKP;0
2002;1;SBEGSEQU;0
2002;1;SBEGSKBO;0
2002;1;KMIASBKP;0
2002;1;SBKPSEQU;0
2002;1;SBKPSKBO;0
2002;1;SBKPSGES;0
2002;1;SBKP;0
2002;1;SCEL;0
2002;1;KMIASBEG;0
2002;1;KMIASBGL;0
2002;1;KMIASBKP;0
2002;1;N/IN/I;0
2002;1;SBEGSEQU;0
2002;1;KMIASBKP;0
2002;1;SBKPSEGU;0
2002;1;SBKPSEQU;0
2002;1;SBKPSKBO;0
2002;1;KMIAKMIA;0
2002;1;KMIASBEG;0
2002;1;KMIASBGL;0
2002;1;KMIASBKP;0
2002;1;SBEGSEQU;0
2002;1;SBEGSKBO;0
2002;1;KMIASBKP;0
2002;1;SBGLSBKP;0
2002;1;SBKPSCEL;0
2002;1;SBKPSEQU;0
2002;1;SBKPSKBO;0
2002;1;KMIA;0
2002;1;SBGL;0
2002;1;SBKP;0
2002;1;SCEL;0
2002;1;SPIM;0
2002;1;KMIASBCF;0
2002;1;KMIASBCF;0
2002;1;KMIASBEG;0
2002;1;KMIASBEG;0
2002;1;KMIASBGL;0
2002;1;KMIASBKP;0
2002;1;KMIASBKP;0
2002;1;KMIASBSV;0
2002;1;KMIASBSV;0
2002;1;KMIASBEG;0
2002;1;SBEGSKBO;0
2002;1;SBEGSPIM;0
2002;1;KMIASBKP;0
2002;1;SAEZSBKP;0
2002;1;SBKPSBKP;0
2002;1;SBKPSCEL;0
2002;1;SBKPSEQU;0
2002;1;SBKPSKBO;0
2002;1;SBKPSPIM;0
2002;1;KMIA;0
2002;1;KMIA;0
2002;1;SAEZ;0
2002;1;SBGL;0
2002;1;SBGL;0
2002;1;SBKP;0
2002;1;SBKP;0
2002;1;SEQU;0
2002;1;SEQU;0
2002;1;SKBO;0
2002;1;SPIM;0
2002;1;SPIM;0
2002;1;KMIASBCF;0
2002;1;KMIASBCF;0
2002;1;KMIASBEG;0
2002;1;KMIASBEG;0
2002;1;KMIASBGL;0
2002;1;KMIASBGL;0
2002;1;KMIASBKP;0
2002;1;KMIASBKP;0
2002;1;KMIASBSV;0
2002;1;KMIASBSV;0
2002;1;KMIASBEG;0
2002;1;SBEGSKBO;0
2002;1;KMIASBGL;0
2002;1;SBGLSKBO;0
2002;1;KMIASBKP;0
2002;1;KMIASBKP;0
2002;1;SAEZSBKP;0
2002;1;SBKPSKBO;0
2002;1;SBKPSKBO;0
2002;1;SBKPSPIM;0
2002;1;SBKPSPIM;0
2002;1;KMIA;0
2002;1;KMIASBCF;0
2002;1;KMIASBCT;0
2002;1;KMIASBEG;0
2002;1;KMIASBGL;0
2002;1;KMIASBKP;0
2002;1;KMIASBKP;0
2002;1;KMIASBSV;0
2002;1;KMIASBSV;0
2002;1;SBCTSKBO;0
2002;1;KMIASBEG;0
2002;1;SBEGSKBO;0
2002;1;KMIASBKP;0
2002;1;KMIASBKP;0
2002;1;SAEZSBKP;0
2002;1;SBKPSCEL;0
2002;1;SBKPSCEL;0
2002;1;SBKPSKBO;0
2002;1;SBKPSPIM;0
2002;1;SAEZSBSV;0
2002;1;KMIA;0
2002;1;KMIAKMIA;0
2002;1;KMIASAEZ;0
2002;1;KMIASBCF;0
2002;1;KMIASBEG;0
2002;1;KMIASBEG;0
2002;1;KMIASBGL;0
2002;1;KMIASBKP;0
2002;1;KMIASBSV;0
2002;1;KMIASBEG;0
2002;1;SBEGSKBO;0
2002;1;KMIASBKP;0
2002;1;SBKPSBKP;0
2002;1;SBKPSCEL;0
2002;1;SBKPSKBO;0
2002;1;SBKPSPIM;0
2002;1;SBKPTJSJ;0
2002;1;KMIA;0
2002;1;SAEZ;0
2002;1;SBGL;0
2002;1;SBKP;0
2002;1;SBKP;0
2002;1;SCEL;0
2002;1;SKBO;0
2002;1;SKBO;0
2002;1;SPIM;0
2002;1;LEMDSBGL;21557000
2002;1;LEMDSBGR;42107800
2002;1;LEMDSBGL;19992700
2002;1;LEMDSBGR;40122200
2002;1;LEMDSBGL;18575200
2002;1;LEMDSBGR;39937900
2002;1;LEMDSBGL;19707600
2002;1;LEMDSBGR;35237900
2002;1;LEMDSBGL;24563200
2002;1;LEMDSBGR;46950300
2002;1;LEMDSBGL;25956300
2002;1;LEMDSBGR;47947300
2002;1;LEMDSBGL;22363500
2002;1;LEMDSBGR;44261000
2002;1;LEMDSBGL;27993100
2002;1;LEMDSBGR;52102800
2002;1;LEMDSBGL;20677100
2002;1;LEMDSBGR;48927500
2002;1;LEMDSBGL;26624400
2002;1;LEMDSBGR;43641000
2002;1;LEMDSBGL;21695500
2002;1;LEMDSBGR;50443900
2002;1;LEMDSBGL;23675200
2002;1;LEMDSBGR;43398000
2002;1;LEMDSBGL;22192400
2002;1;LEMDSBGR;40985200
2002;1;LEMDSBGL;20383800
2002;1;LEMDSBGR;49857500
2002;1;LEMDSBGL;26347400
2002;1;LEMDSBGR;44487200
2002;1;LEMDSBGL;25720100
2002;1;LEMDSBGR;45023400
2002;1;LEMDSBGL;29549200
2002;1;LEMDSBGR;34064900
2002;1;LEMDSBGL;21100700
2002;1;LEMDSBGR;43942600
2002;1;LEMDSBGL;24400300
2002;1;LEMDSBGR;32439600
2002;1;LEMDSBGL;19267700
2002;1;LEMDSBGR;45702000
2002;1;LEMDSBGL;22502000
2002;1;LEMDSBGR;48835400
2002;1;LEMDSBGL;22216900
2002;1;LEMDSBGR;50201000
2002;1;SBBHSBGL;5392
2002;1;SBBHSBGR;0
2002;1;SBBHSBRJ;595350
2002;1;SBBRSBGR;0
2002;1;SBBRSBRP;0
2002;1;SBBRSBUL;126712
2002;1;SBBUSBGR;100977
2002;1;SBBUSBKP;138600
2002;1;SBBUSBRP;2632
2002;1;SBBUSBSR;77082
2002;1;SBCASBCH;166413
2002;1;SBCASBCT;0
2002;1;SBCASBFL;0
2002;1;SBCASBGR;655462
2002;2;SBCASBCH;145831
2002;2;SBCHSBCT;0
2002;2;SBCHSBFL;233290
2002;2;SBCHSBGR;31332
2002;2;SBCHSBNF;0
2002;2;SBCHSBTD;873
2002;2;SBCASBCT;0
2002;2;SBCHSBCT;0
2002;2;SBCTSBFL;90036
2002;2;SBCTSBGR;0
2002;2;SBCTSBLO;3150
2002;2;SBCTSBMG;75969
2002;2;SBCTSBTD;0
2002;2;SBCHSBFI;4980
2002;2;SBCASBFL;0
2002;2;SBCHSBFL;252560
2002;2;SBCTSBFL;107010
2002;2;SBFLSBGR;0
2002;2;SBFLSBTD;0
2002;2;SBGLSBRJ;0
2002;2;SBGLSBRJ;224
2002;2;SBBHSBGR;0
2002;2;SBBRSBGR;0
2002;2;SBBUSBGR;128331
2002;2;SBCASBGR;855110
2002;2;SBCHSBGR;0
2002;2;SBCTSBGR;0
2002;2;SBFISBGR;29575
2002;2;SBGLSBGR;0
2002;2;SBGRSBJV;509590
2002;2;SBGRSBKP;107402
2002;2;SBGRSBLO;968184
2002;2;SBGRSBMG;14690
2002;2;SBGRSBMG;10735
2002;2;SBGRSBNF;0
2002;2;SBGRSBNF;21168
2002;2;SBGRSBNF;272979
2002;2;SBGRSBRP;421940
2002;2;SBGRSBSR;0
2002;2;SBGRSBTD;13428
2002;2;SBGRSBUL;0
2002;2;SBGRSBUL;0
2002;2;SBGRSBJV;202280
2002;2;SBJVSBJV;0
2002;2;SBJVSBNF;85692
2002;2;SBBUSBKP;162750
2002;2;SBGRSBKP;78850
2002;2;SBKPSBSR;5070
2002;2;SBCTSBLO;8505
2002;2;SBGRSBLO;492184
2002;2;SBLOSBMG;126945
2002;2;SBCTSBMG;102026
2002;2;SBGRSBMG;20340
2002;2;SBGRSBMG;306230
2002;2;SBLOSBMG;53963
2002;2;SBGRSBNF;31752
2002;2;SBGRSBNF;482895
2002;2;SBJVSBNF;31450
2002;2;SBBHSBRJ;689150
2002;2;SBRJSBRJ;0
2002;2;SBBRSBRP;0
2002;2;SBBUSBRP;5264
2002;2;SBGRSBRP;394485
2002;2;SBRPSBUL;140250
2002;2;SBBUSBSR;54636
2002;2;SBGRSBSR;4200
2002;2;SBKPSBSR;7098
2002;2;SBRPSBSR;1730
2002;2;SBCHSBTD;6111
2002;2;SBCTSBTD;0
2002;2;SBFLSBTD;0
2002;2;SBGRSBTD;2984
2002;2;SBBRSBUL;77173
2002;2;SBGRSBUL;0
2002;2;SBRPSBUL;173655
2002;2;SBBHSBGR;0
2002;2;SBBHSBGR;10472
2002;2;SBBHSBRJ;629650
2002;2;SBBRSBGR;0
2002;2;SBBRSBGR;0
2002;2;SBBRSBRP;0
2002;2;SBBRSBUL;130756
2002;2;SBBUSBGR;119601
2002;2;SBBUSBKP;128100
2002;2;SBBUSBSR;67860
2002;2;SBCASBCH;177457
2002;2;SBCASBCT;0
2002;2;SBCASBFL;0
2002;2;SBCASBGR;703906
2002;2;SBCASBCH;153863
2002;2;SBCHSBCT;0
2002;2;SBCHSBFI;5976
2002;2;SBCHSBFL;235340
2002;2;SBCHSBGR;21634
2002;2;SBCASBCT;0
2002;2;SBCHSBCT;0
2002;2;SBCTSBFL;99138
2002;2;SBCTSBLO;0
2002;2;SBCTSBMG;100191
2002;2;SBCHSBFI;5229
2002;2;SBFISBGR;18590
2002;2;SBCASBFL;0
2002;2;SBCHSBFL;220170
2002;2;SBCTSBFL;74784
2002;2;SBFISBFL;0
2002;2;SBFLSBGR;0
2002;2;SBBHSBGR;0
2002;2;SBBHSBGR;1904
2002;2;SBBRSBGR;0
2002;2;SBBUSBGR;127749
2002;2;SBCASBGR;918234
2002;2;SBCHSBGR;11936
2002;2;SBCTSBGR;0
2002;2;SBFISBGR;56615
2002;2;SBGRSBGR;0
2002;2;SBGRSBJV;476525
2002;2;SBGRSBKP;99517
2002;2;SBGRSBLO;904876
2002;2;SBGRSBMG;12430
2002;2;SBGRSBNF;280476
2002;2;SBGRSBRP;395641
2002;2;SBGRSBSR;0
2002;2;SBGRSBUL;0
2002;2;SBGRSBJV;203447
2002;2;SBJVSBJV;0
2002;2;SBJVSBNF;77404
2002;2;SBBUSBKP;150150
2002;2;SBGRSBKP;67064
2002;2;SBKPSBSR;5408
2002;2;SBCTSBLO;0
2002;2;SBGRSBLO;442680
2002;2;SBLOSBMG;120939
2002;2;SBCTSBMG;133221
2002;2;SBGRSBMG;285325
2002;2;SBLOSBMG;48685
2002;2;SBGRSBNF;0
2002;2;SBGRSBNF;414099
2002;2;SBJVSBNF;33670
2002;2;SBNFSBNF;0
2002;2;SBBHSBRJ;602350
2002;2;SBBRSBRP;0
2002;2;SBGRSBRP;337263
2002;2;SBRPSBUL;153510
2002;2;SBBUSBSR;57768
2002;2;SBGRSBSR;840
2002;2;SBKPSBSR;1352
2002;2;SBBRSBUL;85598
2002;2;SBGRSBUL;0
2002;2;SBRPSBUL;172380
2002;2;SBBHSBGR;13804
2002;2;SBBHSBRJ;728000
2002;2;SBBRSBGR;0
2002;2;SBBRSBRP;0
2002;2;SBBRSBUL;132778
2002;2;SBBUSBGR;130659
2002;2;SBBUSBKP;149310
2002;2;SBBUSBSR;63162
2002;2;SBCASBCH;205569
2002;2;SBCASBCT;0
2002;2;SBCASBFL;0
2002;2;SBCASBGR;902086
2002;2;SBCASBCH;190258
2002;2;SBCHSBCT;0
2002;2;SBCHSBFL;310370
2002;2;SBCHSBGR;4476
2002;2;SBCASBCT;0
2002;2;SBCHSBCT;0
2002;2;SBCTSBFL;117096
2002;2;SBCTSBLO;0
2002;2;SBCTSBMG;92117
2002;2;SBCASBFL;0
2002;2;SBCHSBFL;310780
2002;2;SBCTSBFL;96186
2002;2;SBBHSBGR;2856
2002;2;SBBRSBGR;0
2002;2;SBBUSBGR;116109
2002;2;SBCASBGR;1071640
2002;2;SBCHSBGR;17904
2002;2;SBCTSBGR;0
2002;2;SBGRSBJV;495586
2002;2;SBGRSBKP;112714
2002;2;SBGRSBLO;916776
2002;2;SBGRSBMG;22035
2002;2;SBGRSBNF;269010
2002;2;SBGRSBRP;385815
2002;2;SBGRSBSR;0
2002;2;SBGRSBUL;8070
2002;2;SBGRSBJV;264131
2002;2;SBJVSBNF;89614
2002;2;SBBUSBKP;177240
2002;2;SBGRSBKP;78269
2002;2;SBKPSBSR;9802
2002;2;SBCTSBLO;0
2002;2;SBGRSBLO;516460
2002;2;SBLOSBMG;133861
2002;2;SBCTSBMG;146433
2002;3;SBGRSBMG;337305
2002;3;SBLOSBMG;59241
2002;3;SBGRSBNF;466137
2002;3;SBJVSBNF;45140
2002;3;SBNFSBNF;0
2002;3;SBBHSBRJ;699300
2002;3;SBBHSBRP;1692
2002;3;SBBRSBRP;0
2002;3;SBGRSBRP;370498
2002;3;SBRPSBUL;120105
2002;3;SBBUSBSR;63684
2002;3;SBGRSBSR;0
2002;3;SBKPSBSR;676
2002;3;SBBRSBUL;66726
2002;3;SBGRSBUL;0
2002;3;SBRPSBUL;172125
2002;3;SBBHSBGR;0
2002;3;SBBHSBGR;0
2002;3;SBBHSBRJ;810950
2002;3;SBBHSBRP;100251
2002;3;SBBRSBGR;0
2002;3;SBBRSBRP;0
2002;3;SBBRSBUL;136822
2002;3;SBBUSBGR;0
2002;3;SBBUSBGR;135897
2002;3;SBBUSBKP;165480
2002;3;SBBUSBLO;3600
2002;3;SBBUSBRP;4700
2002;3;SBBUSBSR;84738
2002;3;SBBUSBCA;3246
2002;3;SBCASBCH;213350
2002;3;SBCASBCT;0
2002;3;SBCASBFL;0
2002;3;SBCASBGR;784646
2002;3;SBCASBRP;12342
2002;3;SBCASBCH;197537
2002;3;SBCHSBCT;0
2002;3;SBCHSBFL;273060
2002;3;SBCHSBGR;15666
2002;3;SBCASBCT;0
2002;3;SBCHSBCT;0
2002;3;SBCTSBFL;99138
2002;3;SBCTSBGR;0
2002;3;SBCTSBLO;0
2002;3;SBCTSBMG;123312
2002;3;SBCTSBMH;24222
2002;3;SBCHSBFI;1992
2002;3;SBCASBFL;11500
2002;3;SBCHSBFL;281670
2002;3;SBCTSBFL;79950
2002;3;SBFLSBNF;2403
2002;3;SBBHSBGR;0
2002;3;SBBRSBGR;0
2002;3;SBBUSBGR;124548
2002;3;SBCASBGR;970348
2002;3;SBCHSBGR;88774
2002;3;SBFISBGR;16900
2002;3;SBGRSBJV;450073
2002;3;SBGRSBKP;115536
2002;3;SBGRSBLO;964852
2002;3;SBGRSBMG;0
2002;3;SBGRSBMH;16385
2002;3;SBGRSBNF;245196
2002;3;SBGRSBRP;472515
2002;3;SBGRSBSR;0
2002;3;SBGRSBUL;0
2002;3;SBGRSBJV;178940
2002;3;SBJVSBNF;74444
2002;3;SBBUSBKP;201600
2002;3;SBGRSBKP;83332
2002;3;SBKPSBSR;0
2002;3;SBCTSBLO;0
2002;3;SBGRSBLO;544068
2002;3;SBLOSBMG;106288
2002;3;SBLOSBMH;26299
2002;3;SBBUSBMG;0
2002;3;SBCTSBMG;160379
2002;3;SBGRSBMG;260465
2002;3;SBLOSBMG;51415
2002;3;SBCASBMH;6583
2002;3;SBCTSBMH;34498
2002;3;SBGRSBMH;42940
2002;3;SBLOSBMH;9646
2002;3;SBCTSBNF;8268
2002;3;SBGRSBNF;437913
2002;3;SBJVSBNF;31006
2002;3;SBNFSBNF;0
2002;3;SBBHSBRJ;864150
2002;3;SBBHSBRP;140859
2002;3;SBBRSBRP;0
2002;3;SBGRSBRP;378590
2002;3;SBRPSBSR;865
2002;3;SBRPSBUL;109650
2002;3;SBBUSBSR;77778
2002;3;SBGRSBSR;0
2002;3;SBKPSBSR;1014
2002;3;SBBRSBUL;81217
2002;3;SBGRSBUL;0
2002;3;SBRPSBUL;142290
2002;3;SBBHSBGL;10110
2002;3;SBBHSBGR;0
2002;3;SBBHSBRJ;887950
2002;3;SBBHSBRP;115479
2002;3;SBBRSBGR;0
2002;3;SBBRSBRP;0
2002;3;SBBRSBUL;149965
2002;3;SBBUSBGR;146664
2002;3;SBBUSBKP;153300
2002;3;SBBUSBLO;9120
2002;3;SBBUSBMH;0
2002;3;SBBUSBSR;69774
2002;3;SBCASBCH;196282
2002;3;SBCASBCT;0
2002;3;SBCASBFL;13800
2002;3;SBCASBGR;704640
2002;3;SBCASBCH;156373
2002;3;SBCHSBCT;0
2002;3;SBCHSBFI;4482
2002;3;SBCHSBFL;311600
2002;3;SBCHSBGR;73854
2002;3;SBCASBCT;0
2002;3;SBCHSBCT;0
2002;3;SBCTSBCT;0
2002;3;SBCTSBFL;91266
2002;3;SBCTSBGR;0
2002;3;SBCTSBGR;6103
2002;3;SBCTSBLO;7875
2002;3;SBCTSBMH;123312
2002;3;SBCHSBFI;4482
2002;3;SBFISBGR;0
2002;3;SBFISBGR;4225
2002;3;SBCASBFL;24150
2002;3;SBCHSBFL;0
2002;3;SBCHSBFL;289460
2002;3;SBCTSBFL;80196
2002;3;SBFLSBGR;0
2002;3;SBFLSBGR;0
2002;3;SBFLSBNF;2581
2002;3;SBBHSBGL;7751
2002;3;SBBHSBGR;0
2002;3;SBBHSBGR;0
2002;3;SBBRSBGR;0
2002;3;SBBUSBGR;123966
2002;3;SBCASBGR;1004110
2002;3;SBCHSBGR;91758
2002;3;SBCTSBGR;7539
2002;3;SBFISBGR;47320
2002;3;SBFLSBGR;0
2002;3;SBGRSBGR;0
2002;3;SBGRSBJV;460965
2002;3;SBGRSBKP;113793
2002;3;SBGRSBLO;900592
2002;3;SBGRSBMH;38985
2002;3;SBGRSBNF;263277
2002;3;SBGRSBRP;504016
2002;3;SBGRSBSR;0
2002;3;SBGRSBSR;2100
2002;3;SBGRSBUL;12374
2002;3;SBGRSBJV;206559
2002;3;SBJVSBJV;0
2002;3;SBJVSBNF;75850
2002;3;SBBUSBKP;203910
2002;3;SBGRSBKP;80925
2002;3;SBKPSBSR;0
2002;3;SBCASBLO;9120
2002;3;SBCTSBLO;0
2002;3;SBGRSBLO;524552
2002;3;SBLOSBMH;128037
2002;3;SBBUSBMH;5248
2002;3;SBCTSBMH;159645
2002;3;SBGRSBMH;346910
2002;3;SBLOSBMH;59696
2002;3;SBCTSBNF;7473
2002;3;SBGRSBNF;443205
2002;3;SBJVSBNF;34854
2002;3;SBNFSBNF;0
2002;3;SBBHSBRJ;890750
2002;3;SBBHSBRP;191619
2002;3;SBBRSBRP;0
2002;3;SBGRSBRP;425697
2002;3;SBRPSBUL;144330
2002;3;SBBUSBSR;61944
2002;3;SBGRSBSR;0
2002;3;SBKPSBSR;8788
2002;3;SBSRSBSR;0
2002;3;SBBRSBUL;125027
2002;3;SBGRSBUL;0
2002;3;SBRPSBUL;167790
2002;3;SBBHSBGL;8425
2002;3;SBBHSBGR;0
2002;3;SBBHSBKP;5291
2002;3;SBBHSBRJ;927500
2002;3;SBBHSBRP;134514
2002;4;SBBHSBUL;0
2002;4;SBBUSBGR;7275
2002;4;SBBUSBKP;0
2002;4;SBBUSBRP;101332
2002;4;SBBUSBCA;4869
2002;4;SBCASBCH;196784
2002;4;SBCASBCT;0
2002;4;SBCASBFL;1725
2002;4;SBCASBGR;749414
2002;4;SBCASBKP;15732
2002;4;SBCASBCH;168170
2002;4;SBCHSBCH;0
2002;4;SBCHSBCT;0
2002;4;SBCHSBFL;309960
2002;4;SBCHSBGR;8952
2002;4;SBCASBCT;0
2002;4;SBCHSBCT;0
2002;4;SBCTSBFI;0
2002;4;SBCTSBFL;108240
2002;4;SBCTSBGR;0
2002;4;SBCTSBLO;5040
2002;4;SBCTSBMH;171022
2002;4;SBCTSBNF;0
2002;4;SBFISBFL;1266
2002;4;SBFISBGR;0
2002;4;SBCASBFL;0
2002;4;SBCHSBFL;253790
2002;4;SBCTSBFL;76260
2002;4;SBFISBFL;10761
2002;4;SBFLSBGR;0
2002;4;SBFLSBGR;2575
2002;4;SBFLSBNF;0
2002;4;SBGLSBRJ;0
2002;4;SBBHSBGR;9996
2002;4;SBBHSBGR;0
2002;4;SBBRSBGR;0
2002;4;SBBUSBGR;2037
2002;4;SBCASBGR;977688
2002;4;SBCHSBGR;44014
2002;4;SBCTSBGR;26207
2002;4;SBFISBGR;20280
2002;4;SBFLSBGR;13905
2002;4;SBGRSBGR;0
2002;4;SBGRSBJV;445016
2002;4;SBGRSBKP;88229
2002;4;SBGRSBLO;954856
2002;4;SBGRSBMH;0
2002;4;SBGRSBNF;305613
2002;4;SBGRSBRP;352869
2002;4;SBGRSBUL;13450
2002;4;SBGRSBJV;381998
2002;4;SBJVSBNF;63714
2002;4;SBBHSBKP;0
2002;4;SBGRSBKP;98189
2002;4;SBKPSBRP;147368
2002;4;SBCTSBLO;0
2002;4;SBGRSBLO;493612
2002;4;SBKPSBLO;8631
2002;4;SBLOSBMH;130312
2002;4;SBCTSBMH;206988
2002;4;SBGRSBMH;324310
2002;4;SBKPSBMH;0
2002;4;SBLOSBMH;57785
2002;4;SBGRSBNF;279594
2002;4;SBJVSBNF;57498
2002;4;SBBHSBRJ;981400
2002;4;SBBHSBRP;216999
2002;4;SBBUSBRP;118252
2002;4;SBGRSBRP;134674
2002;4;SBKPSBRP;195546
2002;4;SBRPSBRP;0
2002;4;SBGRSBSR;0
2002;4;SBKPSBSR;676
2002;4;SBGRSBUL;14526
